,26103,1609
,18825,1803
ANPR25.15 ANPR4.01,57575,2833
ANPR25.15 ANPR4.02,57575,2833
ANPR25.15 ANPR4.03,57575,2833
ANPR25.15 ANPR4.04,57575,2833
ANPR25.15 ANPR4.05,54414,2253
,64645,3250
ANPR25.15 ANPR4.06,54414,2253
,64645,3250
ANPR25.15 ANPR4.07,55149,2278
ANPR25.15 ANPR4.09,57575,2833
ANPR25.15 ANPR4.10,57575,2833
ANPR25.15 ANPR4.11,57575,2833
ANPR25.15 ANPR4.12,57575,2833
ANPR25.15 ANPR4.13,57575,2833
ANPR25.15 ANPR4.14,57575,2833
ANPR25.15 ANPR4.15,73639,2990
,95245,6852
ANPR25.15 ANPR4.16,73639,2990
,95245,6852
ANPR25.15 ANPR4.17,74361,3090
,95967,6952
ANPR25.15 ANPR5.21,12639,1079
,12643,1109
,13586,1146
ANPR25.15 ANPR5.22,12639,1079
,12643,1109
,13586,1146
ANPR25.15 ANPR5.23,11963,951
,12910,1018
,12794,1066
ANPR25.15 ANPR5.24,11963,951
,12910,1018
,12794,1066
ANPR25.15 ANPR5.25,11943,958
,12890,1025
,12774,1072
ANPR25.15 ANPR5.26,13061,1144
,13064,1174
,14008,1211
ANPR25.15 ANPR5.27,13061,1144
,13064,1174
,14008,1211
ANPR25.15 ANPR5.28,12489,1033
,12492,1063
,13436,1100
ANPR25.15 ANPR5.29,12489,1033
,12492,1063
,13436,1100
ANPR25.15 ANPR5.30,12916,1125
,12919,1155
,13863,1192
ANPR25.15 ANPR5.31,11799,941
,12746,1008
,12514,1041
ANPR25.15 ANPR5.32,12732,1094
,12735,1124
,13679,1161
ANPR25.15 ANPR5.33,11951,966
,12112,978
,13059,1045
ANPR25.15 ANPR6.1,21067,1568
,21087,1648
,24358,1851
ANPR25.15 ANPR6.2,21067,1568
,21087,1648
,24358,1851
ANPR25.15 ANPR6.3,21155,1591
,16986,1677
ANPR25.15 ANPR6.4,21155,1591
,16986,1677
ANPR25.15 ANPR6.5,21116,1593
,16947,1679
ANPR25.15 ANPR6.6,21116,1593
,16947,1679
ANPR25.15 ANPR6.7,21116,1593
,16947,1679
ANPR25.15 ANPR6.8,20964,1543
,17130,1704
,20210,1751
ANPR25.15 ANPR6.9,20964,1543
,17130,1704
,20210,1751
ANPR25.15 ANPR9.39,42972,2270
,53203,3267
ANPR25.15 ANPR9.40,42972,2270
,53203,3267
ANPR25.16 ANPR08.35,14981,1263
,18051,1712
,25726,1651
ANPR25.16 ANPR08.36,14981,1263
,18051,1712
,25726,1651
ANPR25.16 ANPR08.37,14981,1263
,18051,1712
,25726,1651
ANPR25.16 ANPR08.38,14981,1263
,18051,1712
,25726,1651
ANPR25.16 ANPR1.10,42418,2052
,43670,2818
,52649,3049
ANPR25.16 ANPR1.11,42418,2052
,43670,2818
,52649,3049
ANPR25.16 ANPR1.12,42418,2052
,43670,2818
,52649,3049
ANPR25.16 ANPR1.13,42418,2052
,43670,2818
,52649,3049
ANPR25.16 ANPR10.41,46944,2097
,46521,3149
,57175,3094
ANPR25.16 ANPR10.42,46944,2097
,46521,3149
,57175,3094
ANPR25.16 ANPR10.43,46944,2097
,46521,3149
,57175,3094
ANPR25.16 ANPR10.44,46944,2097
,46521,3149
,57175,3094
ANPR25.16 ANPR11.1,8754,712
ANPR25.16 ANPR11.10,11287,892
ANPR25.16 ANPR11.11,11287,892
ANPR25.16 ANPR11.12,11287,892
ANPR25.16 ANPR11.2,8754,712
ANPR25.16 ANPR11.3,8754,712
ANPR25.16 ANPR11.4,8754,712
ANPR25.16 ANPR11.5,8754,712
ANPR25.16 ANPR11.6,8754,712
ANPR25.16 ANPR11.7,11287,892
ANPR25.16 ANPR11.8,11287,892
ANPR25.16 ANPR11.9,11287,892
ANPR25.16 ANPR12.1,54225,2515
,50826,3525
ANPR25.16 ANPR12.2,54225,2515
,50826,3525
ANPR25.16 ANPR13.01,59385,2606
ANPR25.16 ANPR13.02,59385,2606
ANPR25.16 ANPR13.3,59385,2606
ANPR25.16 ANPR13.4,59385,2606
ANPR25.16 ANPR14.01,43206,2368
ANPR25.16 ANPR14.02,43206,2368
ANPR25.16 ANPR15.01,42808,2311
ANPR25.16 ANPR15.02,42808,2311
ANPR25.16 ANPR15.03,42808,2311
ANPR25.16 ANPR16.1,11558,953
,13780,1139
,14637,1375
ANPR25.16 ANPR16.2,11558,953
,13780,1139
,14637,1375
ANPR25.16 ANPR16.3,11558,953
,13780,1139
,14637,1375
ANPR25.16 ANPR16.4,11558,953
,13780,1139
,14637,1375
ANPR25.16 ANPR16.5,11558,953
,13780,1139
,14637,1375
ANPR25.16 ANPR16.6,11558,953
,13780,1139
,14637,1375
ANPR25.16 ANPR17.1,29089,1806
,23296,2080
,21125,2096
ANPR25.16 ANPR17.2,29089,1806
,23296,2080
,21125,2096
ANPR25.16 ANPR18.1,36714,2164
,30570,2946
,41677,2945
ANPR25.16 ANPR18.2,36714,2164
,30570,2946
,41677,2945
ANPR25.16 ANPR19.01,15138,1288
,23461,1362
,15592,1445
ANPR25.16 ANPR19.02,15138,1288
,23461,1362
,15592,1445
ANPR25.16 ANPR2.14,37072,2093
ANPR25.16 ANPR2.15,37072,2093
ANPR25.16 ANPR20.1,43284,2773
,52782,2921
,35780,3072
ANPR25.16 ANPR20.2,43790,2791
,36286,3090
,35510,3137
ANPR25.16 ANPR20.3,43238,2764
,35734,3063
,34958,3110
ANPR25.16 ANPR20.4,43284,2773
,52782,2921
,35780,3072
ANPR25.16 ANPR21.1,36219,2245
,50201,3015
ANPR25.16 ANPR21.2,36219,2245
,50201,3015
ANPR25.16 ANPR21.3,36219,2245
,50201,3015
ANPR25.16 ANPR21.4,36219,2245
,50201,3015
ANPR25.16 ANPR21.5,36219,2245
,50201,3015
ANPR25.16 ANPR22.1,35263,2068
,41890,2380
,29119,2850
ANPR25.16 ANPR22.2,35263,2068
,41890,2380
,29119,2850
ANPR25.16 ANPR22.3,35263,2068
,41890,2380
,29119,2850
ANPR25.16 ANPR23.1,11056,985
,12888,1062
,14402,1171
ANPR25.16 ANPR23.2,11056,985
,12888,1062
,14402,1171
ANPR25.16 ANPR23.3,11056,985
,12888,1062
,14402,1171
ANPR25.16 ANPR23.4,11056,985
,12888,1062
,14402,1171
ANPR25.16 ANPR23.5,10100,891
,11932,968
,11608,1095
ANPR25.16 ANPR23.6,9768,865
,11600,942
,11276,1069
ANPR25.16 ANPR24.1,42581,2218
ANPR25.16 ANPR24.2,42696,2236
ANPR25.16 ANPR24.3,42254,2165
ANPR25.16 ANPR25.1,1622,202
,1565,207
,1604,229
ANPR25.16 ANPR25.10,3716,463
,4868,564
ANPR25.16 ANPR25.11,824,95
ANPR25.16 ANPR25.12,2637,311
ANPR25.16 ANPR25.13,2595,307
ANPR25.16 ANPR25.14,2618,301
ANPR25.16 ANPR25.15,4117,489
,5703,651
ANPR25.16 ANPR25.17,1071,142
ANPR25.16 ANPR25.18,1927,248
ANPR25.16 ANPR25.19,4559,523
,6145,684
ANPR25.16 ANPR25.2,1229,129
ANPR25.16 ANPR25.3,1012,142
,1014,146
ANPR25.16 ANPR25.4,1233,154
,1248,173
ANPR25.16 ANPR25.5,266,65
ANPR25.16 ANPR25.6,1680,191
ANPR25.16 ANPR25.7,1558,167
ANPR25.16 ANPR25.8,1003,118
ANPR25.16 ANPR25.9,743,101
ANPR25.16 ANPR26.1,28665,1856
,27881,1913
,20084,1988
ANPR25.16 ANPR26.2,28665,1856
,27881,1913
,20084,1988
ANPR25.16 ANPR26.3,28665,1856
,27881,1913
,20084,1988
ANPR25.16 ANPR26.4,28665,1856
,27881,1913
,20084,1988
ANPR25.16 ANPR27.1,28107,1748
,22928,2045
,20757,2061
ANPR25.16 ANPR27.2,28107,1748
,22928,2045
,20757,2061
ANPR25.16 ANPR27.3,28107,1748
,22928,2045
,20757,2061
ANPR25.16 ANPR27.4,28107,1748
,22928,2045
,20757,2061
ANPR25.16 ANPR28.1,54814,2573
,44991,2934
,56031,3020
ANPR25.16 ANPR28.2,54814,2573
,44991,2934
,56031,3020
ANPR25.16 ANPR28.3,54814,2573
,44991,2934
,56031,3020
ANPR25.16 ANPR28.4,54814,2573
,44991,2934
,56031,3020
ANPR25.16 ANPR29.1,7714,607
,8576,655
,9970,893
ANPR25.16 ANPR29.2,7478,589
,8340,636
ANPR25.16 ANPR29.3,7478,589
,8340,636
ANPR25.16 ANPR3.16,41497,2187
,51728,3184
ANPR25.16 ANPR3.17,41257,2230
,43598,3471
ANPR25.16 ANPR30.1,8314,743
,10419,847
,9822,946
ANPR25.16 ANPR30.2,8314,743
,10419,847
,9822,946
ANPR25.16 ANPR30.3,8314,743
,10419,847
,9822,946
ANPR25.16 ANPR31.1,36679,2170
,30535,2952
,41642,2951
ANPR25.16 ANPR31.2,36679,2170
,30535,2952
,41642,2951
ANPR25.16 ANPR32.1,3427,421
,4355,556
ANPR25.16 ANPR32.2,3427,421
,4355,556
ANPR25.16 ANPR33.1,1925,182
ANPR25.16 ANPR33.2,1925,182
ANPR25.16 ANPR34.1,27519,1745
,29409,1741
,25996,1926
ANPR25.16 ANPR34.2,27519,1745
,29409,1741
,25996,1926
ANPR25.16 ANPR35.1,4018,417
,4946,548
ANPR25.16 ANPR35.2,4018,417
,4946,548
ANPR25.16 ANPR36.1,6180,627
,8199,705
,7309,745
ANPR25.16 ANPR36.2,5846,599
,8514,735
,6975,717
ANPR25.16 ANPR36.3,5846,599
,8514,735
,6975,717
ANPR25.16 ANPR36.4,6180,627
,8199,705
,7309,745
ANPR25.16 ANPR37.1,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR37.2,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR37.3,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR37.4,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR37.5,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR37.6,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR37.7,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR37.8,27212,1434
,33839,1746
,24586,2248
ANPR25.16 ANPR38.1,26440,1634
,20721,1793
,18550,1809
ANPR25.16 ANPR38.2,20234,1730
,18063,1746
,26651,1649
ANPR25.16 ANPR38.3,20234,1730
,18063,1746
,26651,1649
ANPR25.16 ANPR4.01,58123,2876
ANPR25.16 ANPR4.02,58123,2876
ANPR25.16 ANPR4.03,58123,2876
ANPR25.16 ANPR4.04,58123,2876
ANPR25.16 ANPR4.05,54962,2290
ANPR25.16 ANPR4.06,54962,2290
ANPR25.16 ANPR4.07,55697,2315
ANPR25.16 ANPR4.09,58123,2876
ANPR25.16 ANPR4.10,58123,2876
ANPR25.16 ANPR4.11,58123,2876
ANPR25.16 ANPR4.12,58123,2876
ANPR25.16 ANPR4.13,58123,2876
ANPR25.16 ANPR4.14,58123,2876
ANPR25.16 ANPR4.15,74187,3027
ANPR25.16 ANPR4.16,74187,3027
ANPR25.16 ANPR4.17,74909,3127
ANPR25.16 ANPR5.21,13187,1116
,13191,1146
,13040,1146
ANPR25.16 ANPR5.22,13187,1116
,13191,1146
,13040,1146
ANPR25.16 ANPR5.23,12511,988
,13342,1103
,13191,1103
ANPR25.16 ANPR5.24,12511,988
,13342,1103
,13191,1103
ANPR25.16 ANPR5.25,12491,995
,13322,1109
,13171,1109
ANPR25.16 ANPR5.26,13609,1181
,13612,1211
,13461,1211
ANPR25.16 ANPR5.27,13609,1181
,13612,1211
,13461,1211
ANPR25.16 ANPR5.28,13037,1070
,13040,1100
,12889,1100
ANPR25.16 ANPR5.29,13037,1070
,13040,1100
,12889,1100
ANPR25.16 ANPR5.30,13464,1162
,13467,1192
,13316,1192
ANPR25.16 ANPR5.31,12347,978
,13062,1078
,12911,1078
ANPR25.16 ANPR5.32,13280,1131
,13283,1161
,13132,1161
ANPR25.16 ANPR5.33,12499,1003
,12348,1003
,12660,1015
ANPR25.16 ANPR6.1,21357,1629
,17504,1711
,23247,1625
ANPR25.16 ANPR6.2,21357,1629
,17504,1711
,23247,1625
ANPR25.16 ANPR6.3,17256,1658
,21445,1652
,23335,1648
ANPR25.16 ANPR6.4,17256,1658
,21445,1652
,23335,1648
ANPR25.16 ANPR6.5,17217,1660
,21406,1654
,23296,1650
ANPR25.16 ANPR6.6,17217,1660
,21406,1654
,23296,1650
ANPR25.16 ANPR6.7,17217,1660
,21406,1654
,23296,1650
ANPR25.16 ANPR6.8,21254,1604
,17400,1685
,23144,1600
ANPR25.16 ANPR6.9,21254,1604
,17400,1685
,23144,1600
ANPR25.16 ANPR9.39,43520,2307
ANPR25.16 ANPR9.40,43520,2307
ANPR25.17 ANPR08.35,14732,1274
,17111,1421
,18417,1734
ANPR25.17 ANPR08.36,14732,1274
,17111,1421
,18417,1734
ANPR25.17 ANPR08.37,14732,1274
,17111,1421
,18417,1734
ANPR25.17 ANPR08.38,14732,1274
,17111,1421
,18417,1734
ANPR25.17 ANPR1.10,42179,2088
,42954,3340
ANPR25.17 ANPR1.11,42179,2088
,42954,3340
ANPR25.17 ANPR1.12,42179,2088
,42954,3340
ANPR25.17 ANPR1.13,42179,2088
,42954,3340
ANPR25.17 ANPR10.41,46705,2133
ANPR25.17 ANPR10.42,46705,2133
ANPR25.17 ANPR10.43,46705,2133
ANPR25.17 ANPR10.44,46705,2133
ANPR25.17 ANPR11.1,8505,723
ANPR25.17 ANPR11.10,11038,903
ANPR25.17 ANPR11.11,11038,903
ANPR25.17 ANPR11.12,11038,903
ANPR25.17 ANPR11.2,8505,723
ANPR25.17 ANPR11.3,8505,723
ANPR25.17 ANPR11.4,8505,723
ANPR25.17 ANPR11.5,8505,723
ANPR25.17 ANPR11.6,8505,723
ANPR25.17 ANPR11.7,11038,903
ANPR25.17 ANPR11.8,11038,903
ANPR25.17 ANPR11.9,11038,903
ANPR25.17 ANPR12.1,53986,2551
ANPR25.17 ANPR12.2,53986,2551
ANPR25.17 ANPR13.01,59146,2642
ANPR25.17 ANPR13.02,59146,2642
ANPR25.17 ANPR13.3,59146,2642
ANPR25.17 ANPR13.4,59146,2642
ANPR25.17 ANPR14.01,42967,2404
ANPR25.17 ANPR14.02,42967,2404
ANPR25.17 ANPR15.01,42569,2347
ANPR25.17 ANPR15.02,42569,2347
ANPR25.17 ANPR15.03,42569,2347
ANPR25.17 ANPR16.1,11309,964
,13531,1150
,15003,1406
ANPR25.17 ANPR16.2,11309,964
,13531,1150
,15003,1406
ANPR25.17 ANPR16.3,11309,964
,13531,1150
,15003,1406
ANPR25.17 ANPR16.4,11309,964
,13531,1150
,15003,1406
ANPR25.17 ANPR16.5,11309,964
,13531,1150
,15003,1406
ANPR25.17 ANPR16.6,11309,964
,13531,1150
,15003,1406
ANPR25.17 ANPR17.1,28850,1842
,21491,2127
,21843,2188
ANPR25.17 ANPR17.2,28850,1842
,21491,2127
,21843,2188
ANPR25.17 ANPR18.1,36475,2200
,30936,2977
,40644,3013
ANPR25.17 ANPR18.2,36475,2200
,30936,2977
,40644,3013
ANPR25.17 ANPR19.01,14889,1299
,15958,1476
,23222,1398
ANPR25.17 ANPR19.02,14889,1299
,15958,1476
,23222,1398
ANPR25.17 ANPR2.14,36833,2129
,37352,3319
ANPR25.17 ANPR2.15,36833,2129
,37352,3319
ANPR25.17 ANPR20.1,43045,2809
,37010,3166
,36234,3213
ANPR25.17 ANPR20.2,43551,2827
,37516,3184
,36740,3231
ANPR25.17 ANPR20.3,42999,2800
,36964,3157
,36188,3204
ANPR25.17 ANPR20.4,43045,2809
,37010,3166
,36234,3213
ANPR25.17 ANPR21.1,35042,2126
ANPR25.17 ANPR21.2,35042,2126
ANPR25.17 ANPR21.3,35042,2126
ANPR25.17 ANPR21.4,35042,2126
ANPR25.17 ANPR21.5,35042,2126
ANPR25.17 ANPR22.1,35024,2104
,41641,2391
,29485,2881
ANPR25.17 ANPR22.2,35024,2104
,41641,2391
,29485,2881
ANPR25.17 ANPR22.3,35024,2104
,41641,2391
,29485,2881
ANPR25.17 ANPR23.1,9879,866
,13225,1052
ANPR25.17 ANPR23.2,9879,866
,13225,1052
ANPR25.17 ANPR23.3,9879,866
,13225,1052
ANPR25.17 ANPR23.4,9879,866
,13225,1052
ANPR25.17 ANPR23.5,8923,772
,10431,976
ANPR25.17 ANPR23.6,8591,746
,10099,950
ANPR25.17 ANPR24.1,42342,2254
ANPR25.17 ANPR24.2,42457,2272
ANPR25.17 ANPR24.3,42015,2201
,42790,3453
ANPR25.17 ANPR25.1,1987,233
,2794,301
ANPR25.17 ANPR25.10,2781,334
,2747,347
,3933,435
ANPR25.17 ANPR25.11,918,107
ANPR25.17 ANPR25.12,1702,182
ANPR25.17 ANPR25.13,1660,178
ANPR25.17 ANPR25.14,1683,172
,1599,180
ANPR25.17 ANPR25.15,3182,360
ANPR25.17 ANPR25.16,1071,134
ANPR25.17 ANPR25.18,992,120
ANPR25.17 ANPR25.19,3624,394
ANPR25.17 ANPR25.2,1595,160
ANPR25.17 ANPR25.3,1378,173
ANPR25.17 ANPR25.4,1599,185
ANPR25.17 ANPR25.5,1495,159
,1337,199
,1937,247
ANPR25.17 ANPR25.6,2046,222
ANPR25.17 ANPR25.7,1924,198
ANPR25.17 ANPR25.8,1369,149
,1479,182
ANPR25.17 ANPR25.9,1108,132
,1219,165
ANPR25.17 ANPR26.1,27632,1924
,28426,1892
,20450,2019
ANPR25.17 ANPR26.2,27632,1924
,28426,1892
,20450,2019
ANPR25.17 ANPR26.3,27632,1924
,28426,1892
,20450,2019
ANPR25.17 ANPR26.4,27632,1924
,28426,1892
,20450,2019
ANPR25.17 ANPR27.1,27868,1784
,21123,2092
,21475,2153
ANPR25.17 ANPR27.2,27868,1784
,21123,2092
,21475,2153
ANPR25.17 ANPR27.3,27868,1784
,21123,2092
,21475,2153
ANPR25.17 ANPR27.4,27868,1784
,21123,2092
,21475,2153
ANPR25.17 ANPR28.1,54575,2609
,54854,2901
,46221,3028
ANPR25.17 ANPR28.2,54575,2609
,54854,2901
,46221,3028
ANPR25.17 ANPR28.3,54575,2609
,54854,2901
,46221,3028
ANPR25.17 ANPR28.4,54575,2609
,54854,2901
,46221,3028
ANPR25.17 ANPR29.1,8080,638
,8945,715
,9205,880
ANPR25.17 ANPR29.2,7844,620
,8709,696
ANPR25.17 ANPR29.3,7844,620
,8709,696
ANPR25.17 ANPR3.16,41258,2223
,52958,3278
ANPR25.17 ANPR3.17,41018,2266
,47354,3367
ANPR25.17 ANPR30.1,7137,624
,8645,827
ANPR25.17 ANPR30.2,7137,624
,8645,827
ANPR25.17 ANPR30.3,7137,624
,8645,827
ANPR25.17 ANPR31.1,36445,2206
,37622,2479
,43170,2999
ANPR25.17 ANPR31.2,36445,2206
,37622,2479
,43170,2999
ANPR25.17 ANPR32.1,3178,436
,3793,452
ANPR25.17 ANPR32.2,3178,436
,3793,452
ANPR25.17 ANPR33.1,2290,213
ANPR25.17 ANPR33.2,2290,213
ANPR25.17 ANPR34.1,26342,1626
,30639,1835
,39569,2121
ANPR25.17 ANPR34.2,26342,1626
,30639,1835
,39569,2121
ANPR25.17 ANPR35.1,3769,428
,4384,448
,5027,617
ANPR25.17 ANPR35.2,3769,428
,4384,448
,5027,617
ANPR25.17 ANPR36.1,6132,625
,6546,658
,7950,716
ANPR25.17 ANPR36.2,5798,597
,6212,630
,8265,746
ANPR25.17 ANPR36.3,5798,597
,6212,630
,8265,746
ANPR25.17 ANPR36.4,6132,625
,6546,658
,7950,716
ANPR25.17 ANPR37.1,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR37.2,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR37.3,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR37.4,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR37.5,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR37.6,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR37.7,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR37.8,26973,1470
,33590,1757
,24717,1991
ANPR25.17 ANPR38.1,26201,1667
,18916,1840
,19268,1901
ANPR25.17 ANPR38.2,18429,1777
,26412,1682
,18781,1838
ANPR25.17 ANPR38.3,18429,1777
,26412,1682
,18781,1838
ANPR25.17 ANPR4.01,57884,2906
ANPR25.17 ANPR4.02,57884,2906
ANPR25.17 ANPR4.03,57884,2906
ANPR25.17 ANPR4.04,57884,2906
ANPR25.17 ANPR4.05,54723,2326
,66423,3381
ANPR25.17 ANPR4.06,54723,2326
,66423,3381
ANPR25.17 ANPR4.07,55458,2351
,71443,3579
ANPR25.17 ANPR4.09,57884,2906
ANPR25.17 ANPR4.10,57884,2906
ANPR25.17 ANPR4.11,57884,2906
ANPR25.17 ANPR4.12,57884,2906
ANPR25.17 ANPR4.13,57884,2906
ANPR25.17 ANPR4.14,57884,2906
ANPR25.17 ANPR4.15,73948,3063
ANPR25.17 ANPR4.16,73948,3063
ANPR25.17 ANPR4.17,74670,3163
ANPR25.17 ANPR5.21,14417,1210
,14502,1243
,14421,1240
ANPR25.17 ANPR5.22,14417,1210
,14502,1243
,14421,1240
ANPR25.17 ANPR5.23,13741,1082
,13826,1115
,14572,1197
ANPR25.17 ANPR5.24,13741,1082
,13826,1115
,14572,1197
ANPR25.17 ANPR5.25,13721,1089
,13806,1122
,14552,1203
ANPR25.17 ANPR5.26,14839,1275
,14924,1308
,14842,1305
ANPR25.17 ANPR5.27,14839,1275
,14924,1308
,14842,1305
ANPR25.17 ANPR5.28,14267,1164
,14352,1197
,14270,1194
ANPR25.17 ANPR5.29,14267,1164
,14352,1197
,14270,1194
ANPR25.17 ANPR5.30,14694,1256
,14779,1289
,14697,1286
ANPR25.17 ANPR5.31,13577,1072
,13662,1105
,14292,1172
ANPR25.17 ANPR5.32,14510,1225
,14595,1258
,14513,1255
ANPR25.17 ANPR5.33,13729,1097
,13890,1109
,13975,1142
ANPR25.17 ANPR6.1,20180,1510
,16327,1592
,23451,1713
ANPR25.17 ANPR6.2,20180,1510
,16327,1592
,23451,1713
ANPR25.17 ANPR6.3,16079,1539
,20268,1533
,23539,1735
ANPR25.17 ANPR6.4,16079,1539
,20268,1533
,23539,1735
ANPR25.17 ANPR6.5,16040,1541
,20229,1535
,23500,1738
ANPR25.17 ANPR6.6,16040,1541
,20229,1535
,23500,1738
ANPR25.17 ANPR6.7,16040,1541
,20229,1535
,23500,1738
ANPR25.17 ANPR6.8,20077,1485
,16223,1566
,24374,1694
ANPR25.17 ANPR6.9,20077,1485
,16223,1566
,24374,1694
ANPR25.17 ANPR9.39,43281,2343
,54981,3398
ANPR25.17 ANPR9.40,43281,2343
,54981,3398
ANPR25.18 ANPR08.35,14953,1326
,19409,1858
ANPR25.18 ANPR08.36,14953,1326
,19409,1858
ANPR25.18 ANPR08.37,14953,1326
,19409,1858
ANPR25.18 ANPR08.38,14953,1326
,19409,1858
ANPR25.18 ANPR1.10,43764,2213
,45016,2979
,55031,3185
ANPR25.18 ANPR1.11,43764,2213
,45016,2979
,55031,3185
ANPR25.18 ANPR1.12,43764,2213
,45016,2979
,55031,3185
ANPR25.18 ANPR1.13,43764,2213
,45016,2979
,55031,3185
ANPR25.18 ANPR10.41,48290,2258
,59557,3230
,47867,3310
ANPR25.18 ANPR10.42,48290,2258
,59557,3230
,47867,3310
ANPR25.18 ANPR10.43,48290,2258
,59557,3230
,47867,3310
ANPR25.18 ANPR10.44,48290,2258
,59557,3230
,47867,3310
ANPR25.18 ANPR11.1,8726,775
ANPR25.18 ANPR11.10,11259,955
,14434,1192
ANPR25.18 ANPR11.11,11259,955
,14434,1192
ANPR25.18 ANPR11.12,11259,955
,14434,1192
ANPR25.18 ANPR11.2,8726,775
ANPR25.18 ANPR11.3,8726,775
ANPR25.18 ANPR11.4,8726,775
ANPR25.18 ANPR11.5,8726,775
ANPR25.18 ANPR11.6,8726,775
ANPR25.18 ANPR11.7,11259,955
,14434,1192
ANPR25.18 ANPR11.8,11259,955
,14434,1192
ANPR25.18 ANPR11.9,11259,955
,14434,1192
ANPR25.18 ANPR12.1,55571,2676
,52172,3686
ANPR25.18 ANPR12.2,55571,2676
,52172,3686
ANPR25.18 ANPR13.01,60731,2767
ANPR25.18 ANPR13.02,60731,2767
ANPR25.18 ANPR13.3,60731,2767
ANPR25.18 ANPR13.4,60731,2767
ANPR25.18 ANPR14.01,44552,2529
,55819,3501
ANPR25.18 ANPR14.02,44552,2529
,55819,3501
ANPR25.18 ANPR15.01,44154,2472
,55421,3444
ANPR25.18 ANPR15.02,44154,2472
,55421,3444
ANPR25.18 ANPR15.03,44154,2472
,55421,3444
ANPR25.18 ANPR16.1,11530,1016
,13752,1202
ANPR25.18 ANPR16.2,11530,1016
,13752,1202
ANPR25.18 ANPR16.3,11530,1016
,13752,1202
ANPR25.18 ANPR16.4,11530,1016
,13752,1202
ANPR25.18 ANPR16.5,11530,1016
,13752,1202
ANPR25.18 ANPR16.6,11530,1016
,13752,1202
ANPR25.18 ANPR17.1,30435,1964
,22483,2242
,35688,2178
ANPR25.18 ANPR17.2,30435,1964
,22483,2242
,35688,2178
ANPR25.18 ANPR18.1,38064,2325
,43317,2539
ANPR25.18 ANPR18.2,38064,2325
,43317,2539
ANPR25.18 ANPR19.01,15110,1351
,24807,1523
,16950,1591
ANPR25.18 ANPR19.02,15110,1351
,24807,1523
,16950,1591
ANPR25.18 ANPR2.14,38418,2254
,43670,2467
,37981,2713
ANPR25.18 ANPR2.15,38418,2254
,43670,2467
,37981,2713
ANPR25.18 ANPR20.1,44630,2934
,50927,3154
ANPR25.18 ANPR20.2,45136,2952
,51433,3173
ANPR25.18 ANPR20.3,44584,2925
,50881,3145
ANPR25.18 ANPR20.4,44630,2934
,35780,3131
ANPR25.18 ANPR21.1,34432,2023
ANPR25.18 ANPR21.2,34432,2023
ANPR25.18 ANPR21.3,34432,2023
ANPR25.18 ANPR21.4,34432,2023
ANPR25.18 ANPR21.5,34432,2023
ANPR25.18 ANPR22.1,36609,2229
,41862,2443
,30477,2996
ANPR25.18 ANPR22.2,36609,2229
,41862,2443
,30477,2996
ANPR25.18 ANPR22.3,36609,2229
,41862,2443
,30477,2996
ANPR25.18 ANPR23.1,9269,763
,12615,966
ANPR25.18 ANPR23.2,9269,763
,12615,966
ANPR25.18 ANPR23.3,9269,763
,12615,966
ANPR25.18 ANPR23.4,9269,763
,12615,966
ANPR25.18 ANPR23.5,8313,669
,9821,890
,10281,957
ANPR25.18 ANPR23.6,7981,643
,9489,864
,9949,931
ANPR25.18 ANPR24.1,43927,2379
ANPR25.18 ANPR24.2,44042,2397
ANPR25.18 ANPR24.3,43600,2326
ANPR25.18 ANPR25.1,2979,348
ANPR25.18 ANPR25.10,2220,280
,2186,293
ANPR25.18 ANPR25.11,1774,212
ANPR25.18 ANPR25.12,1141,128
ANPR25.18 ANPR25.13,1099,124
ANPR25.18 ANPR25.14,1526,174
,2053,240
ANPR25.18 ANPR25.15,2796,322
ANPR25.18 ANPR25.16,1927,239
ANPR25.18 ANPR25.17,992,115
ANPR25.18 ANPR25.19,3238,356
ANPR25.18 ANPR25.2,2587,275
,2242,285
,3061,327
ANPR25.18 ANPR25.3,2370,288
,2025,298
ANPR25.18 ANPR25.4,2591,300
,2246,310
ANPR25.18 ANPR25.5,1780,249
,2487,274
,2142,284
ANPR25.18 ANPR25.6,3038,337
ANPR25.18 ANPR25.7,2916,313
ANPR25.18 ANPR25.8,2361,264
,2016,274
ANPR25.18 ANPR25.9,2100,247
,1755,257
ANPR25.18 ANPR26.1,27853,1976
,30011,2017
,21442,2134
ANPR25.18 ANPR26.2,27853,1976
,30011,2017
,21442,2134
ANPR25.18 ANPR26.3,27853,1976
